PRISM Time Series Data
Locations: 157
"Climate variables: ppt,tmin,tmax"
Spatial resolution: 4km
Period: 2021-01-01 - 2021-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2022-Nov-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmax (degrees F)
Location 134,-117.3364,33.2039,157,2021-10-27,0.00,47.9,66.5
Location 134,-117.3364,33.2039,157,2021-10-28,0.00,46.4,74.9
Location 134,-117.3364,33.2039,157,2021-10-29,0.00,51.6,83.0
Location 134,-117.3364,33.2039,157,2021-10-30,0.00,51.8,77.4
Location 134,-117.3364,33.2039,157,2021-10-31,0.00,58.6,66.2
Location 134,-117.3364,33.2039,157,2021-11-01,0.00,52.2,67.2
Location 134,-117.3364,33.2039,157,2021-11-02,0.00,50.8,69.0
Location 134,-117.3364,33.2039,157,2021-11-03,0.00,55.9,64.6
Location 134,-117.3364,33.2039,157,2021-11-04,0.00,53.2,65.5
Location 134,-117.3364,33.2039,157,2021-11-05,0.00,54.0,65.2
Location 134,-117.3364,33.2039,157,2021-11-06,0.00,52.2,66.9
Location 134,-117.3364,33.2039,157,2021-11-07,0.00,55.7,65.7
Location 134,-117.3364,33.2039,157,2021-11-08,0.00,53.3,65.3
Location 134,-117.3364,33.2039,157,2021-11-09,0.00,51.4,65.8
Location 134,-117.3364,33.2039,157,2021-11-10,0.00,53.6,67.2
Location 134,-117.3364,33.2039,157,2021-11-11,0.00,49.0,69.9
Location 134,-117.3364,33.2039,157,2021-11-12,0.00,51.7,84.6
Location 134,-117.3364,33.2039,157,2021-11-13,0.00,55.1,92.2
Location 134,-117.3364,33.2039,157,2021-11-14,0.00,50.8,85.5
Location 134,-117.3364,33.2039,157,2021-11-15,0.00,48.8,82.6
Location 134,-117.3364,33.2039,157,2021-11-16,0.00,46.8,76.7
Location 134,-117.3364,33.2039,157,2021-11-17,0.00,49.7,63.1
Location 134,-117.3364,33.2039,157,2021-11-18,0.00,46.0,66.4
Location 134,-117.3364,33.2039,157,2021-11-19,0.00,47.2,63.7
Location 134,-117.3364,33.2039,157,2021-11-20,0.00,52.1,64.0
Location 134,-117.3364,33.2039,157,2021-11-21,0.00,46.3,64.3
Location 134,-117.3364,33.2039,157,2021-11-22,0.00,44.7,85.1
Location 134,-117.3364,33.2039,157,2021-11-23,0.00,52.5,83.6
Location 134,-117.3364,33.2039,157,2021-11-24,0.00,48.2,71.3
Location 134,-117.3364,33.2039,157,2021-11-25,0.00,44.0,69.6
Location 134,-117.3364,33.2039,157,2021-11-26,0.00,47.0,79.1
Location 134,-117.3364,33.2039,157,2021-11-27,0.00,43.4,78.8
Location 134,-117.3364,33.2039,157,2021-11-28,0.00,42.0,75.4
Location 134,-117.3364,33.2039,157,2021-11-29,0.00,41.1,72.7
Location 134,-117.3364,33.2039,157,2021-11-30,0.00,41.2,75.8
Location 134,-117.3364,33.2039,157,2021-12-01,0.00,40.4,65.2
Location 134,-117.3364,33.2039,157,2021-12-02,0.00,41.8,69.1
Location 134,-117.3364,33.2039,157,2021-12-03,0.00,49.5,62.2
Location 134,-117.3364,33.2039,157,2021-12-04,0.00,51.2,62.6
Location 134,-117.3364,33.2039,157,2021-12-05,0.00,47.1,62.1
Location 134,-117.3364,33.2039,157,2021-12-06,0.00,41.9,63.2
Location 134,-117.3364,33.2039,157,2021-12-07,0.00,40.8,63.9
Location 134,-117.3364,33.2039,157,2021-12-08,0.00,45.1,62.8
Location 134,-117.3364,33.2039,157,2021-12-09,0.01,45.0,67.0
Location 134,-117.3364,33.2039,157,2021-12-10,0.09,44.1,60.2
Location 134,-117.3364,33.2039,157,2021-12-11,0.00,40.2,60.5
Location 134,-117.3364,33.2039,157,2021-12-12,0.00,38.8,66.9
Location 134,-117.3364,33.2039,157,2021-12-13,0.00,36.2,63.3
Location 134,-117.3364,33.2039,157,2021-12-14,0.03,46.5,59.4
Location 134,-117.3364,33.2039,157,2021-12-15,1.33,41.6,58.8
Location 134,-117.3364,33.2039,157,2021-12-16,0.00,36.1,57.2
Location 134,-117.3364,33.2039,157,2021-12-17,0.04,36.1,58.2
Location 134,-117.3364,33.2039,157,2021-12-18,0.00,41.1,65.7
Location 134,-117.3364,33.2039,157,2021-12-19,0.00,36.2,66.0
Location 134,-117.3364,33.2039,157,2021-12-20,0.00,34.6,63.0
Location 134,-117.3364,33.2039,157,2021-12-21,0.00,33.9,63.7
Location 134,-117.3364,33.2039,157,2021-12-22,0.00,44.0,65.0
Location 134,-117.3364,33.2039,157,2021-12-23,0.00,42.2,63.9
Location 134,-117.3364,33.2039,157,2021-12-24,1.20,52.3,60.5
Location 134,-117.3364,33.2039,157,2021-12-25,0.39,48.8,61.1
Location 134,-117.3364,33.2039,157,2021-12-26,0.50,50.2,57.4
Location 134,-117.3364,33.2039,157,2021-12-27,0.01,40.1,58.0
Location 134,-117.3364,33.2039,157,2021-12-28,0.13,39.4,57.0
Location 134,-117.3364,33.2039,157,2021-12-29,0.06,43.1,55.8
Location 134,-117.3364,33.2039,157,2021-12-30,0.14,42.3,56.8
Location 134,-117.3364,33.2039,157,2021-12-31,0.01,50.3,62.5

Location 135,-117.3760,33.2074,102,2021-01-01,0.00,37.6,61.6
Location 135,-117.3760,33.2074,102,2021-01-02,0.00,38.8,68.1
Location 135,-117.3760,33.2074,102,2021-01-03,0.00,39.5,62.4
Location 135,-117.3760,33.2074,102,2021-01-04,0.00,40.2,61.9
Location 135,-117.3760,33.2074,102,2021-01-05,0.00,41.9,61.6
Location 135,-117.3760,33.2074,102,2021-01-06,0.00,40.8,58.4
Location 135,-117.3760,33.2074,102,2021-01-07,0.00,40.4,60.0
Location 135,-117.3760,33.2074,102,2021-01-08,0.00,38.3,66.8
Location 135,-117.3760,33.2074,102,2021-01-09,0.00,38.9,62.3
Location 135,-117.3760,33.2074,102,2021-01-10,0.00,37.5,68.5
Location 135,-117.3760,33.2074,102,2021-01-11,0.00,41.7,69.5
Location 135,-117.3760,33.2074,102,2021-01-12,0.00,40.7,67.9
Location 135,-117.3760,33.2074,102,2021-01-13,0.00,40.4,69.1
Location 135,-117.3760,33.2074,102,2021-01-14,0.00,41.7,68.9
Location 135,-117.3760,33.2074,102,2021-01-15,0.00,46.3,77.5
Location 135,-117.3760,33.2074,102,2021-01-16,0.00,46.4,88.9
Location 135,-117.3760,33.2074,102,2021-01-17,0.00,46.5,76.4
Location 135,-117.3760,33.2074,102,2021-01-18,0.00,45.9,80.9
Location 135,-117.3760,33.2074,102,2021-01-19,0.00,43.3,71.4
Location 135,-117.3760,33.2074,102,2021-01-20,0.00,50.6,69.3
Location 135,-117.3760,33.2074,102,2021-01-21,0.00,51.8,76.1
Location 135,-117.3760,33.2074,102,2021-01-22,0.00,47.0,67.0
Location 135,-117.3760,33.2074,102,2021-01-23,0.21,49.1,62.5
Location 135,-117.3760,33.2074,102,2021-01-24,0.46,39.7,55.6
Location 135,-117.3760,33.2074,102,2021-01-25,0.25,41.5,57.4
Location 135,-117.3760,33.2074,102,2021-01-26,0.14,43.2,53.6
Location 135,-117.3760,33.2074,102,2021-01-27,0.00,37.3,55.4
Location 135,-117.3760,33.2074,102,2021-01-28,0.03,40.2,58.6
Location 135,-117.3760,33.2074,102,2021-01-29,0.91,40.1,61.8
Location 135,-117.3760,33.2074,102,2021-01-30,0.39,40.5,58.8
Location 135,-117.3760,33.2074,102,2021-01-31,0.00,39.4,60.2
Location 135,-117.3760,33.2074,102,2021-02-01,0.00,42.1,67.1
Location 135,-117.3760,33.2074,102,2021-02-02,0.00,53.4,68.5
Location 135,-117.3760,33.2074,102,2021-02-03,0.00,47.5,64.1
Location 135,-117.3760,33.2074,102,2021-02-04,0.00,43.8,57.6
Location 135,-117.3760,33.2074,102,2021-02-05,0.00,42.4,61.7
Location 135,-117.3760,33.2074,102,2021-02-06,0.00,40.5,62.0
Location 135,-117.3760,33.2074,102,2021-02-07,0.00,39.7,64.5
Location 135,-117.3760,33.2074,102,2021-02-08,0.00,39.7,61.3
Location 135,-117.3760,33.2074,102,2021-02-09,0.00,44.7,58.0
Location 135,-117.3760,33.2074,102,2021-02-10,0.00,48.9,58.8
Location 135,-117.3760,33.2074,102,2021-02-11,0.00,43.4,59.7
Location 135,-117.3760,33.2074,102,2021-02-12,0.00,41.9,63.4
Location 135,-117.3760,33.2074,102,2021-02-13,0.07,45.3,61.4
Location 135,-117.3760,33.2074,102,2021-02-14,0.00,44.4,60.5
Location 135,-117.3760,33.2074,102,2021-02-15,0.00,43.0,61.5
Location 135,-117.3760,33.2074,102,2021-02-16,0.02,44.2,60.7
Location 135,-117.3760,33.2074,102,2021-02-17,0.00,44.3,60.8
Location 135,-117.3760,33.2074,102,2021-02-18,0.00,40.7,61.7
Location 135,-117.3760,33.2074,102,2021-02-19,0.00,39.0,69.1
Location 135,-117.3760,33.2074,102,2021-02-20,0.00,39.3,64.1
Location 135,-117.3760,33.2074,102,2021-02-21,0.00,39.7,60.9
Location 135,-117.3760,33.2074,102,2021-02-22,0.00,43.0,75.1
Location 135,-117.3760,33.2074,102,2021-02-23,0.00,42.0,75.9
Location 135,-117.3760,33.2074,102,2021-02-24,0.00,40.7,69.4
Location 135,-117.3760,33.2074,102,2021-02-25,0.00,39.6,69.3
Location 135,-117.3760,33.2074,102,2021-02-26,0.00,41.0,72.3
Location 135,-117.3760,33.2074,102,2021-02-27,0.00,39.3,69.3
Location 135,-117.3760,33.2074,102,2021-02-28,0.00,39.5,62.3
Location 135,-117.3760,33.2074,102,2021-03-01,0.00,38.9,74.4
Location 135,-117.3760,33.2074,102,2021-03-02,0.00,36.7,72.5
Location 135,-117.3760,33.2074,102,2021-03-03,0.00,34.6,70.9
Location 135,-117.3760,33.2074,102,2021-03-04,0.73,36.1,57.9
Location 135,-117.3760,33.2074,102,2021-03-05,0.00,41.1,63.0
Location 135,-117.3760,33.2074,102,2021-03-06,0.00,42.6,66.4
Location 135,-117.3760,33.2074,102,2021-03-07,0.00,44.8,62.7
Location 135,-117.3760,33.2074,102,2021-03-08,0.00,47.9,60.2
Location 135,-117.3760,33.2074,102,2021-03-09,0.00,44.5,63.8
Location 135,-117.3760,33.2074,102,2021-03-10,0.24,42.7,61.0
Location 135,-117.3760,33.2074,102,2021-03-11,0.66,47.2,59.8
Location 135,-117.3760,33.2074,102,2021-03-12,0.12,42.4,56.5
Location 135,-117.3760,33.2074,102,2021-03-13,0.00,41.7,56.9
Location 135,-117.3760,33.2074,102,2021-03-14,0.00,46.2,60.2
Location 135,-117.3760,33.2074,102,2021-03-15,0.00,49.1,58.9
Location 135,-117.3760,33.2074,102,2021-03-16,0.23,42.8,55.8
Location 135,-117.3760,33.2074,102,2021-03-17,0.00,38.6,57.5
Location 135,-117.3760,33.2074,102,2021-03-18,0.00,38.3,60.2
Location 135,-117.3760,33.2074,102,2021-03-19,0.00,40.6,60.4
Location 135,-117.3760,33.2074,102,2021-03-20,0.00,41.9,63.8
Location 135,-117.3760,33.2074,102,2021-03-21,0.00,43.3,62.3
Location 135,-117.3760,33.2074,102,2021-03-22,0.00,41.5,61.4
Location 135,-117.3760,33.2074,102,2021-03-23,0.00,40.8,62.5
Location 135,-117.3760,33.2074,102,2021-03-24,0.00,43.4,61.4
Location 135,-117.3760,33.2074,102,2021-03-25,0.00,41.9,64.5
Location 135,-117.3760,33.2074,102,2021-03-26,0.02,46.7,58.8
Location 135,-117.3760,33.2074,102,2021-03-27,0.00,41.6,61.0
Location 135,-117.3760,33.2074,102,2021-03-28,0.00,40.7,68.0
Location 135,-117.3760,33.2074,102,2021-03-29,0.00,42.9,78.9
Location 135,-117.3760,33.2074,102,2021-03-30,0.00,43.4,69.6
Location 135,-117.3760,33.2074,102,2021-03-31,0.00,45.3,65.4
Location 135,-117.3760,33.2074,102,2021-04-01,0.00,45.2,80.5
Location 135,-117.3760,33.2074,102,2021-04-02,0.00,50.2,82.8
Location 135,-117.3760,33.2074,102,2021-04-03,0.00,51.5,64.5
Location 135,-117.3760,33.2074,102,2021-04-04,0.00,50.0,62.4
Location 135,-117.3760,33.2074,102,2021-04-05,0.00,49.0,65.1
Location 135,-117.3760,33.2074,102,2021-04-06,0.00,51.2,62.9
Location 135,-117.3760,33.2074,102,2021-04-07,0.00,50.8,64.8
Location 135,-117.3760,33.2074,102,2021-04-08,0.00,49.6,66.8
Location 135,-117.3760,33.2074,102,2021-04-09,0.00,49.4,65.0
Location 135,-117.3760,33.2074,102,2021-04-10,0.00,51.2,64.4
Location 135,-117.3760,33.2074,102,2021-04-11,0.00,52.9,65.0
Location 135,-117.3760,33.2074,102,2021-04-12,0.00,56.0,63.1
Location 135,-117.3760,33.2074,102,2021-04-13,0.00,55.4,64.2
Location 135,-117.3760,33.2074,102,2021-04-14,0.00,54.4,59.8
Location 135,-117.3760,33.2074,102,2021-04-15,0.00,45.8,60.8
Location 135,-117.3760,33.2074,102,2021-04-16,0.00,44.6,62.5
Location 135,-117.3760,33.2074,102,2021-04-17,0.00,50.6,63.4
Location 135,-117.3760,33.2074,102,2021-04-18,0.00,51.1,63.7
Location 135,-117.3760,33.2074,102,2021-04-19,0.00,46.3,80.1
Location 135,-117.3760,33.2074,102,2021-04-20,0.00,47.4,71.6
Location 135,-117.3760,33.2074,102,2021-04-21,0.00,54.6,62.2
Location 135,-117.3760,33.2074,102,2021-04-22,0.00,54.8,63.1
Location 135,-117.3760,33.2074,102,2021-04-23,0.01,54.4,61.8
Location 135,-117.3760,33.2074,102,2021-04-24,0.00,52.6,62.6
Location 135,-117.3760,33.2074,102,2021-04-25,0.00,56.7,63.8
Location 135,-117.3760,33.2074,102,2021-04-26,0.02,55.7,63.0
Location 135,-117.3760,33.2074,102,2021-04-27,0.03,46.2,62.4
Location 135,-117.3760,33.2074,102,2021-04-28,0.00,44.5,61.9
Location 135,-117.3760,33.2074,102,2021-04-29,0.00,45.5,67.4
Location 135,-117.3760,33.2074,102,2021-04-30,0.00,47.9,76.1
Location 135,-117.3760,33.2074,102,2021-05-01,0.00,51.7,76.4
Location 135,-117.3760,33.2074,102,2021-05-02,0.00,54.1,65.1
Location 135,-117.3760,33.2074,102,2021-05-03,0.00,56.2,65.0
Location 135,-117.3760,33.2074,102,2021-05-04,0.00,54.5,66.9
Location 135,-117.3760,33.2074,102,2021-05-05,0.00,53.2,66.3
Location 135,-117.3760,33.2074,102,2021-05-06,0.00,53.1,66.5
Location 135,-117.3760,33.2074,102,2021-05-07,0.00,58.3,64.5
Location 135,-117.3760,33.2074,102,2021-05-08,0.00,58.1,65.6
Location 135,-117.3760,33.2074,102,2021-05-09,0.00,53.6,65.7
Location 135,-117.3760,33.2074,102,2021-05-10,0.00,57.9,65.4
Location 135,-117.3760,33.2074,102,2021-05-11,0.00,52.8,65.7
Location 135,-117.3760,33.2074,102,2021-05-12,0.00,56.0,65.7
Location 135,-117.3760,33.2074,102,2021-05-13,0.00,60.6,68.6
Location 135,-117.3760,33.2074,102,2021-05-14,0.00,57.8,66.0
Location 135,-117.3760,33.2074,102,2021-05-15,0.00,59.1,66.5
Location 135,-117.3760,33.2074,102,2021-05-16,0.00,56.8,66.4
Location 135,-117.3760,33.2074,102,2021-05-17,0.10,55.9,63.0
Location 135,-117.3760,33.2074,102,2021-05-18,0.00,57.5,66.3
Location 135,-117.3760,33.2074,102,2021-05-19,0.00,57.4,66.7
Location 135,-117.3760,33.2074,102,2021-05-20,0.00,55.2,67.3
Location 135,-117.3760,33.2074,102,2021-05-21,0.00,54.2,65.9
Location 135,-117.3760,33.2074,102,2021-05-22,0.00,51.6,65.3
Location 135,-117.3760,33.2074,102,2021-05-23,0.00,46.8,63.2
Location 135,-117.3760,33.2074,102,2021-05-24,0.00,46.1,66.2
Location 135,-117.3760,33.2074,102,2021-05-25,0.00,49.8,70.2
Location 135,-117.3760,33.2074,102,2021-05-26,0.00,52.1,72.0
Location 135,-117.3760,33.2074,102,2021-05-27,0.00,57.4,67.3
Location 135,-117.3760,33.2074,102,2021-05-28,0.00,53.9,65.1
Location 135,-117.3760,33.2074,102,2021-05-29,0.00,58.1,66.4
Location 135,-117.3760,33.2074,102,2021-05-30,0.00,57.8,64.3
Location 135,-117.3760,33.2074,102,2021-05-31,0.00,57.6,65.1
Location 135,-117.3760,33.2074,102,2021-06-01,0.00,59.5,66.1
Location 135,-117.3760,33.2074,102,2021-06-02,0.00,58.5,63.7
Location 135,-117.3760,33.2074,102,2021-06-03,0.00,59.2,63.9
Location 135,-117.3760,33.2074,102,2021-06-04,0.00,54.9,64.5
Location 135,-117.3760,33.2074,102,2021-06-05,0.00,54.1,67.1
Location 135,-117.3760,33.2074,102,2021-06-06,0.00,59.9,66.8
Location 135,-117.3760,33.2074,102,2021-06-07,0.00,60.2,66.8
Location 135,-117.3760,33.2074,102,2021-06-08,0.03,57.8,62.2
Location 135,-117.3760,33.2074,102,2021-06-09,0.00,53.8,67.5
Location 135,-117.3760,33.2074,102,2021-06-10,0.00,50.1,68.9
Location 135,-117.3760,33.2074,102,2021-06-11,0.00,49.6,68.2
Location 135,-117.3760,33.2074,102,2021-06-12,0.00,49.1,69.7
Location 135,-117.3760,33.2074,102,2021-06-13,0.00,50.8,71.9
Location 135,-117.3760,33.2074,102,2021-06-14,0.00,57.1,68.7
Location 135,-117.3760,33.2074,102,2021-06-15,0.00,57.4,69.8
Location 135,-117.3760,33.2074,102,2021-06-16,0.00,57.9,76.9
Location 135,-117.3760,33.2074,102,2021-06-17,0.00,60.2,70.3
Location 135,-117.3760,33.2074,102,2021-06-18,0.00,61.2,68.5
Location 135,-117.3760,33.2074,102,2021-06-19,0.00,62.2,67.8
Location 135,-117.3760,33.2074,102,2021-06-20,0.00,61.3,67.9
Location 135,-117.3760,33.2074,102,2021-06-21,0.00,57.6,66.6
Location 135,-117.3760,33.2074,102,2021-06-22,0.00,61.1,69.4
Location 135,-117.3760,33.2074,102,2021-06-23,0.00,62.5,68.7
Location 135,-117.3760,33.2074,102,2021-06-24,0.00,58.9,69.9
Location 135,-117.3760,33.2074,102,2021-06-25,0.00,56.8,69.3
Location 135,-117.3760,33.2074,102,2021-06-26,0.00,59.1,69.7
Location 135,-117.3760,33.2074,102,2021-06-27,0.00,60.1,68.6
Location 135,-117.3760,33.2074,102,2021-06-28,0.00,63.0,68.8
Location 135,-117.3760,33.2074,102,2021-06-29,0.00,63.4,68.5
Location 135,-117.3760,33.2074,102,2021-06-30,0.00,63.7,68.6
Location 135,-117.3760,33.2074,102,2021-07-01,0.00,63.9,69.8
Location 135,-117.3760,33.2074,102,2021-07-02,0.00,62.5,71.3
Location 135,-117.3760,33.2074,102,2021-07-03,0.00,62.3,69.4
Location 135,-117.3760,33.2074,102,2021-07-04,0.00,63.1,70.7
Location 135,-117.3760,33.2074,102,2021-07-05,0.00,62.9,70.3
Location 135,-117.3760,33.2074,102,2021-07-06,0.00,63.0,71.1
Location 135,-117.3760,33.2074,102,2021-07-07,0.00,63.0,70.1
Location 135,-117.3760,33.2074,102,2021-07-08,0.00,61.3,71.2
Location 135,-117.3760,33.2074,102,2021-07-09,0.00,61.9,72.8
Location 135,-117.3760,33.2074,102,2021-07-10,0.00,61.7,74.0
Location 135,-117.3760,33.2074,102,2021-07-11,0.00,63.7,76.8
Location 135,-117.3760,33.2074,102,2021-07-12,0.00,63.6,73.2
Location 135,-117.3760,33.2074,102,2021-07-13,0.00,64.0,73.6
Location 135,-117.3760,33.2074,102,2021-07-14,0.00,64.5,73.4
Location 135,-117.3760,33.2074,102,2021-07-15,0.00,65.8,73.9
Location 135,-117.3760,33.2074,102,2021-07-16,0.00,65.4,73.1
Location 135,-117.3760,33.2074,102,2021-07-17,0.00,63.9,74.0
Location 135,-117.3760,33.2074,102,2021-07-18,0.05,65.9,73.9
Location 135,-117.3760,33.2074,102,2021-07-19,0.07,64.6,76.2
Location 135,-117.3760,33.2074,102,2021-07-20,0.00,63.2,76.6
Location 135,-117.3760,33.2074,102,2021-07-21,0.00,65.1,76.2
Location 135,-117.3760,33.2074,102,2021-07-22,0.00,65.4,75.2
Location 135,-117.3760,33.2074,102,2021-07-23,0.00,65.6,75.4
Location 135,-117.3760,33.2074,102,2021-07-24,0.00,63.2,75.1
Location 135,-117.3760,33.2074,102,2021-07-25,0.00,65.0,73.6
Location 135,-117.3760,33.2074,102,2021-07-26,0.09,66.3,74.3
Location 135,-117.3760,33.2074,102,2021-07-27,0.15,65.1,71.5
Location 135,-117.3760,33.2074,102,2021-07-28,0.00,62.3,72.0
Location 135,-117.3760,33.2074,102,2021-07-29,0.00,60.4,73.6
Location 135,-117.3760,33.2074,102,2021-07-30,0.00,60.0,72.7
Location 135,-117.3760,33.2074,102,2021-07-31,0.00,59.1,70.6
Location 135,-117.3760,33.2074,102,2021-08-01,0.00,58.4,69.5
Location 135,-117.3760,33.2074,102,2021-08-02,0.00,57.6,73.7
Location 135,-117.3760,33.2074,102,2021-08-03,0.00,56.8,75.3
Location 135,-117.3760,33.2074,102,2021-08-04,0.00,57.3,72.7
Location 135,-117.3760,33.2074,102,2021-08-05,0.00,59.5,72.1
Location 135,-117.3760,33.2074,102,2021-08-06,0.00,63.3,72.8
Location 135,-117.3760,33.2074,102,2021-08-07,0.00,63.1,71.2
Location 135,-117.3760,33.2074,102,2021-08-08,0.00,59.9,71.4
Location 135,-117.3760,33.2074,102,2021-08-09,0.00,60.3,72.2
Location 135,-117.3760,33.2074,102,2021-08-10,0.00,59.2,74.9
Location 135,-117.3760,33.2074,102,2021-08-11,0.00,64.6,73.9
Location 135,-117.3760,33.2074,102,2021-08-12,0.00,64.3,79.6
Location 135,-117.3760,33.2074,102,2021-08-13,0.00,63.9,78.6
Location 135,-117.3760,33.2074,102,2021-08-14,0.00,62.4,79.6
Location 135,-117.3760,33.2074,102,2021-08-15,0.00,62.7,76.0
Location 135,-117.3760,33.2074,102,2021-08-16,0.00,63.3,75.3
Location 135,-117.3760,33.2074,102,2021-08-17,0.00,63.6,76.5
Location 135,-117.3760,33.2074,102,2021-08-18,0.00,67.9,76.5
Location 135,-117.3760,33.2074,102,2021-08-19,0.00,67.7,75.3
Location 135,-117.3760,33.2074,102,2021-08-20,0.00,66.3,76.2
Location 135,-117.3760,33.2074,102,2021-08-21,0.00,66.7,75.4
Location 135,-117.3760,33.2074,102,2021-08-22,0.04,64.3,73.5
Location 135,-117.3760,33.2074,102,2021-08-23,0.00,59.1,73.3
Location 135,-117.3760,33.2074,102,2021-08-24,0.00,56.8,75.3
Location 135,-117.3760,33.2074,102,2021-08-25,0.00,56.4,74.0
Location 135,-117.3760,33.2074,102,2021-08-26,0.00,59.3,75.2
Location 135,-117.3760,33.2074,102,2021-08-27,0.00,59.1,76.6
Location 135,-117.3760,33.2074,102,2021-08-28,0.00,58.3,75.4
Location 135,-117.3760,33.2074,102,2021-08-29,0.00,61.1,72.1
Location 135,-117.3760,33.2074,102,2021-08-30,0.02,61.1,70.7
Location 135,-117.3760,33.2074,102,2021-08-31,0.02,64.7,73.5
Location 135,-117.3760,33.2074,102,2021-09-01,0.03,65.4,71.9
Location 135,-117.3760,33.2074,102,2021-09-02,0.00,65.1,73.7
Location 135,-117.3760,33.2074,102,2021-09-03,0.00,63.1,74.7
Location 135,-117.3760,33.2074,102,2021-09-04,0.00,62.3,70.2
Location 135,-117.3760,33.2074,102,2021-09-05,0.00,59.4,76.5
Location 135,-117.3760,33.2074,102,2021-09-06,0.00,59.8,76.3
Location 135,-117.3760,33.2074,102,2021-09-07,0.00,63.6,73.5
Location 135,-117.3760,33.2074,102,2021-09-08,0.00,65.2,77.5
Location 135,-117.3760,33.2074,102,2021-09-09,0.00,64.5,75.2
Location 135,-117.3760,33.2074,102,2021-09-10,0.01,63.9,78.4
Location 135,-117.3760,33.2074,102,2021-09-11,0.00,63.4,75.8
Location 135,-117.3760,33.2074,102,2021-09-12,0.00,61.9,77.6
Location 135,-117.3760,33.2074,102,2021-09-13,0.00,59.2,73.8
Location 135,-117.3760,33.2074,102,2021-09-14,0.00,59.5,69.8
Location 135,-117.3760,33.2074,102,2021-09-15,0.00,61.8,71.9
Location 135,-117.3760,33.2074,102,2021-09-16,0.00,63.1,71.4
Location 135,-117.3760,33.2074,102,2021-09-17,0.00,63.5,71.2
Location 135,-117.3760,33.2074,102,2021-09-18,0.00,59.3,71.3
Location 135,-117.3760,33.2074,102,2021-09-19,0.00,55.1,70.6
Location 135,-117.3760,33.2074,102,2021-09-20,0.00,53.4,70.0
Location 135,-117.3760,33.2074,102,2021-09-21,0.00,54.5,72.0
Location 135,-117.3760,33.2074,102,2021-09-22,0.00,56.9,80.8
Location 135,-117.3760,33.2074,102,2021-09-23,0.00,60.5,78.7
Location 135,-117.3760,33.2074,102,2021-09-24,0.00,60.4,70.9
Location 135,-117.3760,33.2074,102,2021-09-25,0.02,61.7,69.4
Location 135,-117.3760,33.2074,102,2021-09-26,0.00,60.8,70.1
Location 135,-117.3760,33.2074,102,2021-09-27,0.00,62.8,67.4
Location 135,-117.3760,33.2074,102,2021-09-28,0.00,62.4,66.7
Location 135,-117.3760,33.2074,102,2021-09-29,0.00,60.0,71.3
Location 135,-117.3760,33.2074,102,2021-09-30,0.00,53.7,71.4
Location 135,-117.3760,33.2074,102,2021-10-01,0.00,51.0,74.6
Location 135,-117.3760,33.2074,102,2021-10-02,0.00,50.5,86.1
Location 135,-117.3760,33.2074,102,2021-10-03,0.00,51.6,85.4
Location 135,-117.3760,33.2074,102,2021-10-04,0.00,55.1,86.6
Location 135,-117.3760,33.2074,102,2021-10-05,0.70,58.4,79.8
Location 135,-117.3760,33.2074,102,2021-10-06,0.00,61.3,76.5
Location 135,-117.3760,33.2074,102,2021-10-07,0.00,63.3,72.6
Location 135,-117.3760,33.2074,102,2021-10-08,0.28,61.4,69.2
Location 135,-117.3760,33.2074,102,2021-10-09,0.41,58.9,69.0
Location 135,-117.3760,33.2074,102,2021-10-10,0.00,52.7,69.7
Location 135,-117.3760,33.2074,102,2021-10-11,0.00,52.3,72.5
Location 135,-117.3760,33.2074,102,2021-10-12,0.00,54.1,68.9
Location 135,-117.3760,33.2074,102,2021-10-13,0.00,45.5,69.7
Location 135,-117.3760,33.2074,102,2021-10-14,0.00,44.6,69.3
Location 135,-117.3760,33.2074,102,2021-10-15,0.00,44.7,70.7
Location 135,-117.3760,33.2074,102,2021-10-16,0.00,47.8,87.4
Location 135,-117.3760,33.2074,102,2021-10-17,0.00,47.7,80.3
Location 135,-117.3760,33.2074,102,2021-10-18,0.00,47.5,72.1
Location 135,-117.3760,33.2074,102,2021-10-19,0.00,46.3,68.3
Location 135,-117.3760,33.2074,102,2021-10-20,0.00,44.9,66.3
Location 135,-117.3760,33.2074,102,2021-10-21,0.00,45.3,67.2
Location 135,-117.3760,33.2074,102,2021-10-22,0.00,48.2,68.6
Location 135,-117.3760,33.2074,102,2021-10-23,0.00,55.2,66.3
Location 135,-117.3760,33.2074,102,2021-10-24,0.01,53.8,65.7
Location 135,-117.3760,33.2074,102,2021-10-25,0.00,51.1,67.3
Location 135,-117.3760,33.2074,102,2021-10-26,0.31,52.5,66.1
Location 135,-117.3760,33.2074,102,2021-10-27,0.00,48.3,65.6
Location 135,-117.3760,33.2074,102,2021-10-28,0.00,46.6,72.9
Location 135,-117.3760,33.2074,102,2021-10-29,0.00,51.7,81.4
Location 135,-117.3760,33.2074,102,2021-10-30,0.00,51.9,75.2
Location 135,-117.3760,33.2074,102,2021-10-31,0.00,59.0,64.4
Location 135,-117.3760,33.2074,102,2021-11-01,0.00,52.6,66.8
Location 135,-117.3760,33.2074,102,2021-11-02,0.00,51.3,68.3
